agent;timestep;action;position;direction;status
0;0;wait;None;2;0
0;1;wait;None;2;0
0;2;wait;None;2;1
0;2;wait;None;2;1
0;3;move_forward;None;2;1
0;4;move_forward;(24, 5);2;3
0;5;move_left;(25, 5);2;3
0;6;move_forward;(25, 6);1;3
0;7;move_forward;(26, 6);2;3
0;8;move_forward;(27, 6);2;3
0;9;move_forward;(28, 6);2;3
0;10;move_forward;(29, 6);2;3
0;11;move_forward;(29, 5);3;3
0;12;move_forward;(29, 4);3;3
0;13;move_forward;(29, 3);3;3
0;14;move_forward;(29, 2);3;3
0;15;move_forward;(29, 1);3;3
0;16;move_forward;(28, 1);0;3
0;17;move_forward;(27, 1);0;3
0;18;move_forward;(26, 1);0;3
0;19;move_forward;(25, 1);0;3
0;20;move_forward;(24, 1);0;3
0;21;move_forward;(23, 1);0;3
0;22;move_forward;(22, 1);0;3
0;23;move_forward;(21, 1);0;3
0;24;move_forward;(20, 1);0;3
0;25;move_forward;(19, 1);0;3
0;26;move_forward;(19, 2);1;3
0;27;move_forward;(19, 3);1;3
0;28;move_forward;(19, 4);1;3
0;29;move_forward;(19, 5);1;3
0;30;move_forward;(18, 5);0;3
0;31;move_forward;(17, 5);0;3
0;32;move_forward;(16, 5);0;3
0;33;move_forward;(15, 5);0;3
0;34;move_forward;(14, 5);0;3
0;35;move_forward;(13, 5);0;3
0;36;move_left;(12, 5);0;3
0;37;move_forward;(12, 6);1;3
0;38;move_forward;(11, 6);0;3
0;39;move_forward;(10, 6);0;3
0;40;move_forward;(9, 6);0;3
0;41;move_forward;(8, 6);0;3
0;42;move_forward;(7, 6);0;3
0;43;move_forward;(6, 6);0;6
0;44;move_forward;(6, 6);0;6
0;45;move_forward;(6, 6);0;6
0;46;move_left;(6, 6);0;6
0;47;move_forward;(6, 6);0;6
0;48;move_right;(6, 6);0;6
0;49;move_forward;(6, 6);0;6
0;50;move_forward;(6, 6);0;6
0;51;move_forward;(6, 6);0;6
0;52;move_forward;(6, 6);0;6
0;53;move_forward;(6, 6);0;6
0;54;move_forward;(6, 6);0;6
0;55;move_forward;(6, 6);0;6
0;56;move_forward;(6, 6);0;6
0;57;move_forward;(6, 6);0;6
0;58;move_forward;(6, 6);0;6
0;59;move_forward;(6, 6);0;6
0;60;move_forward;(6, 6);0;6
0;61;move_forward;(6, 6);0;6
0;62;move_forward;(6, 6);0;6
