agent;timestep;position;direction;status;given_command
0;0;None;e;waiting;nothing
1;0;None;s;waiting;nothing
2;0;None;s;waiting;nothing
3;0;None;w;waiting;nothing
4;0;None;e;waiting;nothing
5;0;None;e;waiting;nothing
6;0;None;w;waiting;nothing
7;0;None;e;waiting;nothing
8;0;None;e;waiting;nothing
9;0;None;n;waiting;nothing
0;1;None;e;waiting;nothing
1;1;None;s;waiting;nothing
2;1;None;s;waiting;nothing
3;1;None;w;waiting;nothing
4;1;None;e;waiting;nothing
5;1;None;e;waiting;nothing
6;1;None;w;waiting;nothing
7;1;None;e;waiting;nothing
8;1;None;e;waiting;nothing
9;1;None;n;waiting;nothing
0;2;None;e;waiting;nothing
1;2;None;s;waiting;nothing
2;2;None;s;waiting;nothing
3;2;None;w;waiting;nothing
4;2;None;e;waiting;nothing
5;2;None;e;waiting;nothing
6;2;None;w;waiting;nothing
7;2;None;e;waiting;nothing
8;2;None;e;waiting;nothing
9;2;None;n;waiting;nothing
0;3;None;e;waiting;nothing
1;3;None;s;waiting;nothing
2;3;None;s;waiting;nothing
3;3;None;w;waiting;nothing
4;3;None;e;waiting;nothing
5;3;None;e;waiting;nothing
6;3;None;w;waiting;nothing
7;3;None;e;waiting;nothing
8;3;None;e;waiting;nothing
9;3;None;n;waiting;nothing
0;4;None;e;waiting;nothing
1;4;None;s;waiting;nothing
2;4;None;s;waiting;nothing
3;4;None;w;waiting;nothing
4;4;None;e;waiting;nothing
5;4;None;e;waiting;nothing
6;4;None;w;waiting;nothing
7;4;None;e;waiting;nothing
8;4;None;e;waiting;nothing
9;4;None;n;waiting;nothing
0;5;None;e;ready to depart;move_forward
1;5;None;s;waiting;nothing
2;5;None;s;waiting;nothing
3;5;None;w;waiting;nothing
4;5;None;e;waiting;nothing
5;5;None;e;waiting;nothing
6;5;None;w;waiting;nothing
7;5;None;e;waiting;nothing
8;5;None;e;waiting;nothing
9;5;None;n;waiting;nothing
0;6;(39, 10);e;moving;move_forward
1;6;None;s;waiting;nothing
2;6;None;s;waiting;nothing
3;6;None;w;waiting;nothing
4;6;None;e;waiting;nothing
5;6;None;e;waiting;nothing
6;6;None;w;waiting;nothing
7;6;None;e;waiting;nothing
8;6;None;e;waiting;nothing
9;6;None;n;waiting;nothing
0;7;(39, 11);e;moving;move_forward
1;7;None;s;waiting;nothing
2;7;None;s;waiting;nothing
3;7;None;w;waiting;nothing
4;7;None;e;ready to depart;move_forward
5;7;None;e;waiting;nothing
6;7;None;w;waiting;nothing
7;7;None;e;waiting;nothing
8;7;None;e;waiting;nothing
9;7;None;n;waiting;nothing
0;8;(39, 12);e;moving;move_forward
1;8;None;s;waiting;nothing
2;8;None;s;waiting;nothing
3;8;None;w;waiting;nothing
4;8;(9, 25);e;moving;move_forward
5;8;None;e;waiting;nothing
6;8;None;w;waiting;nothing
7;8;None;e;waiting;nothing
8;8;None;e;waiting;nothing
9;8;None;n;waiting;nothing
0;9;(39, 13);e;moving;move_forward
1;9;None;s;waiting;nothing
2;9;None;s;waiting;nothing
3;9;None;w;waiting;nothing
4;9;(9, 26);e;moving;move_forward
5;9;None;e;waiting;nothing
6;9;None;w;waiting;nothing
7;9;None;e;waiting;nothing
8;9;None;e;waiting;nothing
9;9;None;n;waiting;nothing
0;10;(39, 14);e;moving;move_right
1;10;None;s;waiting;nothing
2;10;None;s;waiting;nothing
3;10;None;w;waiting;nothing
4;10;(9, 27);e;moving;move_forward
5;10;None;e;waiting;nothing
6;10;None;w;waiting;nothing
7;10;None;e;waiting;nothing
8;10;None;e;waiting;nothing
9;10;None;n;waiting;nothing
0;11;(40, 14);s;moving;move_forward
1;11;None;s;waiting;nothing
2;11;None;s;waiting;nothing
3;11;None;w;waiting;nothing
4;11;(9, 28);e;moving;move_forward
5;11;None;e;waiting;nothing
6;11;None;w;waiting;nothing
7;11;None;e;waiting;nothing
8;11;None;e;waiting;nothing
9;11;None;n;waiting;nothing
0;12;(41, 14);s;moving;move_forward
1;12;None;s;waiting;nothing
2;12;None;s;waiting;nothing
3;12;None;w;waiting;nothing
4;12;(9, 29);e;moving;wait
5;12;None;e;waiting;nothing
6;12;None;w;waiting;nothing
7;12;None;e;waiting;nothing
8;12;None;e;waiting;nothing
9;12;None;n;waiting;nothing
0;13;(42, 14);s;moving;move_forward
1;13;None;s;waiting;nothing
2;13;None;s;waiting;nothing
3;13;None;w;waiting;nothing
4;13;(9, 29);e;stopped;wait
5;13;None;e;waiting;nothing
6;13;None;w;waiting;nothing
7;13;None;e;waiting;nothing
8;13;None;e;ready to depart;move_forward
9;13;None;n;waiting;nothing
0;14;(43, 14);s;moving;move_forward
1;14;None;s;waiting;nothing
2;14;None;s;waiting;nothing
3;14;None;w;waiting;nothing
4;14;(9, 29);e;stopped;wait
5;14;None;e;waiting;nothing
6;14;None;w;waiting;nothing
7;14;None;e;waiting;nothing
8;14;(9, 25);e;moving;move_forward
9;14;None;n;waiting;nothing
0;15;(44, 14);s;moving;move_forward
1;15;None;s;waiting;nothing
2;15;None;s;waiting;nothing
3;15;None;w;waiting;nothing
4;15;(9, 29);e;stopped;wait
5;15;None;e;waiting;nothing
6;15;None;w;waiting;nothing
7;15;None;e;waiting;nothing
8;15;(9, 26);e;moving;move_forward
9;15;None;n;waiting;nothing
0;16;(45, 14);s;moving;move_forward
1;16;None;s;waiting;nothing
2;16;None;s;waiting;nothing
3;16;None;w;waiting;nothing
4;16;(9, 29);e;stopped;wait
5;16;None;e;waiting;nothing
6;16;None;w;waiting;nothing
7;16;None;e;waiting;nothing
8;16;(9, 27);e;moving;wait
9;16;None;n;waiting;nothing
0;17;(46, 14);s;moving;move_forward
1;17;None;s;waiting;nothing
2;17;None;s;waiting;nothing
3;17;None;w;waiting;nothing
4;17;(9, 29);e;stopped;wait
5;17;None;e;waiting;nothing
6;17;None;w;waiting;nothing
7;17;None;e;waiting;nothing
8;17;(9, 27);e;stopped;wait
9;17;None;n;waiting;nothing
0;18;(47, 14);s;moving;move_forward
1;18;None;s;waiting;nothing
2;18;None;s;waiting;nothing
3;18;None;w;waiting;nothing
4;18;(9, 29);e;stopped;wait
5;18;None;e;waiting;nothing
6;18;None;w;waiting;nothing
7;18;None;e;waiting;nothing
8;18;(9, 27);e;stopped;wait
9;18;None;n;waiting;nothing
0;19;(48, 14);s;moving;move_left
1;19;None;s;waiting;nothing
2;19;None;s;waiting;nothing
3;19;None;w;waiting;nothing
4;19;(9, 29);e;stopped;wait
5;19;None;e;waiting;nothing
6;19;None;w;waiting;nothing
7;19;None;e;waiting;nothing
8;19;(9, 27);e;stopped;wait
9;19;None;n;waiting;nothing
0;20;(48, 15);e;moving;move_forward
1;20;None;s;waiting;nothing
2;20;None;s;waiting;nothing
3;20;None;w;waiting;nothing
4;20;(9, 29);e;stopped;wait
5;20;None;e;waiting;nothing
6;20;None;w;waiting;nothing
7;20;None;e;waiting;nothing
8;20;(9, 27);e;stopped;move_forward
9;20;None;n;waiting;nothing
0;21;(48, 16);e;moving;move_forward
1;21;None;s;waiting;nothing
2;21;None;s;waiting;nothing
3;21;None;w;waiting;nothing
4;21;(9, 29);e;stopped;move_right
5;21;None;e;waiting;nothing
6;21;None;w;waiting;nothing
7;21;None;e;waiting;nothing
8;21;(9, 28);e;moving;move_forward
9;21;None;n;waiting;nothing
0;22;(48, 17);e;moving;move_forward
1;22;None;s;waiting;nothing
2;22;None;s;waiting;nothing
3;22;None;w;ready to depart;move_forward
4;22;(10, 29);s;moving;wait
5;22;None;e;waiting;nothing
6;22;None;w;waiting;nothing
7;22;None;e;waiting;nothing
8;22;(9, 29);e;moving;move_forward
9;22;None;n;waiting;nothing
0;23;(48, 18);e;moving;move_forward
1;23;None;s;waiting;nothing
2;23;None;s;waiting;nothing
3;23;(12, 7);w;moving;move_forward
4;23;(10, 29);s;stopped;wait
5;23;None;e;waiting;nothing
6;23;None;w;waiting;nothing
7;23;None;e;waiting;nothing
8;23;(9, 30);e;moving;move_forward
9;23;None;n;waiting;nothing
0;24;(48, 19);e;moving;move_forward
1;24;None;s;waiting;nothing
2;24;None;s;waiting;nothing
3;24;(12, 6);w;moving;move_forward
4;24;(10, 29);s;stopped;move_forward
5;24;None;e;waiting;nothing
6;24;None;w;waiting;nothing
7;24;None;e;waiting;nothing
8;24;(9, 31);e;moving;move_forward
9;24;None;n;waiting;nothing
0;25;(48, 20);e;moving;move_forward
1;25;None;s;waiting;nothing
2;25;None;s;waiting;nothing
3;25;(12, 5);w;moving;move_forward
4;25;(11, 29);s;moving;move_forward
5;25;None;e;waiting;nothing
6;25;None;w;waiting;nothing
7;25;None;e;ready to depart;nothing
8;25;(9, 32);e;moving;move_forward
9;25;None;n;waiting;nothing
0;26;(48, 21);e;moving;move_forward
1;26;None;s;waiting;nothing
2;26;None;s;waiting;nothing
3;26;(12, 4);w;moving;move_forward
4;26;(12, 29);s;moving;move_forward
5;26;None;e;waiting;nothing
6;26;None;w;waiting;nothing
7;26;None;e;ready to depart;nothing
8;26;(9, 33);e;moving;move_forward
9;26;None;n;waiting;nothing
0;27;(48, 22);e;moving;move_forward
1;27;None;s;waiting;nothing
2;27;None;s;waiting;nothing
3;27;(12, 3);w;moving;move_left
4;27;(13, 29);s;moving;move_forward
5;27;None;e;waiting;nothing
6;27;None;w;waiting;nothing
7;27;None;e;ready to depart;nothing
8;27;(9, 34);e;moving;move_forward
9;27;None;n;waiting;nothing
0;28;(48, 23);e;moving;move_forward
1;28;None;s;waiting;nothing
2;28;None;s;waiting;nothing
3;28;(13, 3);s;moving;move_forward
4;28;(14, 29);s;moving;move_forward
5;28;None;e;waiting;nothing
6;28;None;w;waiting;nothing
7;28;None;e;ready to depart;nothing
8;28;(9, 35);e;moving;move_forward
9;28;None;n;waiting;nothing
0;29;(48, 24);e;moving;move_forward
1;29;None;s;waiting;nothing
2;29;None;s;waiting;nothing
3;29;(14, 3);s;moving;move_forward
4;29;(15, 29);s;moving;wait
5;29;None;e;waiting;nothing
6;29;None;w;waiting;nothing
7;29;None;e;ready to depart;nothing
8;29;(9, 36);e;moving;move_forward
9;29;None;n;waiting;nothing
0;30;(48, 25);e;moving;move_forward
1;30;None;s;waiting;nothing
2;30;None;s;waiting;nothing
3;30;(15, 3);s;moving;move_forward
4;30;(15, 29);s;stopped;wait
5;30;None;e;waiting;nothing
6;30;None;w;waiting;nothing
7;30;None;e;ready to depart;nothing
8;30;(9, 37);e;moving;move_forward
9;30;None;n;waiting;nothing
0;31;(48, 26);e;moving;move_forward
1;31;None;s;waiting;nothing
2;31;None;s;waiting;nothing
3;31;(16, 3);s;moving;move_left
4;31;(15, 29);s;stopped;move_forward
5;31;None;e;waiting;nothing
6;31;None;w;waiting;nothing
7;31;None;e;ready to depart;nothing
8;31;(9, 38);e;moving;move_right
9;31;None;n;waiting;nothing
0;32;(48, 27);e;moving;move_forward
1;32;None;s;waiting;nothing
2;32;None;s;waiting;nothing
3;32;(16, 4);e;moving;move_forward
4;32;(16, 29);s;moving;move_forward
5;32;None;e;waiting;nothing
6;32;None;w;waiting;nothing
7;32;None;e;ready to depart;nothing
8;32;(10, 38);s;moving;move_forward
9;32;None;n;waiting;nothing
0;33;(48, 28);e;moving;move_forward
1;33;None;s;waiting;nothing
2;33;None;s;waiting;nothing
3;33;(16, 5);e;moving;move_forward
4;33;(17, 29);s;moving;move_forward
5;33;None;e;waiting;nothing
6;33;None;w;waiting;nothing
7;33;None;e;ready to depart;nothing
8;33;(11, 38);s;moving;move_forward
9;33;None;n;waiting;nothing
0;34;(48, 29);e;moving;move_forward
1;34;None;s;waiting;nothing
2;34;None;s;waiting;nothing
3;34;(16, 6);e;moving;move_right
4;34;(18, 29);s;moving;move_forward
5;34;None;e;waiting;nothing
6;34;None;w;waiting;nothing
7;34;None;e;ready to depart;nothing
8;34;(12, 38);s;moving;move_forward
9;34;None;n;waiting;nothing
0;35;(48, 30);e;moving;move_forward
1;35;None;s;waiting;nothing
2;35;None;s;waiting;nothing
3;35;(17, 6);s;moving;move_forward
4;35;(19, 29);s;moving;move_forward
5;35;None;e;waiting;nothing
6;35;None;w;waiting;nothing
7;35;None;e;ready to depart;nothing
8;35;(13, 38);s;moving;move_forward
9;35;None;n;waiting;nothing
0;36;(48, 31);e;moving;move_left
1;36;None;s;waiting;nothing
2;36;None;s;waiting;nothing
3;36;(18, 6);s;moving;move_forward
4;36;(20, 29);s;moving;wait
5;36;None;e;waiting;nothing
6;36;None;w;waiting;nothing
7;36;None;e;ready to depart;nothing
8;36;(14, 38);s;moving;move_forward
9;36;None;n;waiting;nothing
0;37;(47, 31);n;moving;move_forward
1;37;None;s;waiting;nothing
2;37;None;s;waiting;nothing
3;37;(19, 6);s;moving;move_forward
4;37;(20, 29);s;stopped;move_forward
5;37;None;e;waiting;nothing
6;37;None;w;waiting;nothing
7;37;None;e;ready to depart;nothing
8;37;(15, 38);s;moving;move_forward
9;37;None;n;waiting;nothing
0;38;(46, 31);n;moving;move_forward
1;38;None;s;waiting;nothing
2;38;None;s;ready to depart;move_forward
3;38;(20, 6);s;moving;move_forward
4;38;(21, 29);s;moving;move_forward
5;38;None;e;waiting;nothing
6;38;None;w;waiting;nothing
7;38;None;e;ready to depart;nothing
8;38;(16, 38);s;moving;move_forward
9;38;None;n;waiting;nothing
0;39;(45, 31);n;moving;move_forward
1;39;None;s;waiting;nothing
2;39;(33, 38);s;moving;move_forward
3;39;(21, 6);s;moving;move_forward
4;39;(22, 29);s;moving;move_forward
5;39;None;e;waiting;nothing
6;39;None;w;waiting;nothing
7;39;None;e;ready to depart;nothing
8;39;(17, 38);s;moving;move_forward
9;39;None;n;waiting;nothing
0;40;(44, 31);n;moving;move_forward
1;40;None;s;waiting;nothing
2;40;(34, 38);s;moving;move_forward
3;40;(22, 6);s;moving;move_forward
4;40;(23, 29);s;moving;move_forward
5;40;None;e;waiting;nothing
6;40;None;w;waiting;nothing
7;40;None;e;ready to depart;nothing
8;40;(18, 38);s;moving;move_forward
9;40;None;n;waiting;nothing
0;41;(43, 31);n;moving;move_forward
1;41;None;s;waiting;nothing
2;41;(35, 38);s;moving;move_forward
3;41;(23, 6);s;moving;move_forward
4;41;(24, 29);s;moving;move_forward
5;41;None;e;waiting;nothing
6;41;None;w;waiting;nothing
7;41;None;e;ready to depart;nothing
8;41;(19, 38);s;moving;move_forward
9;41;None;n;waiting;nothing
0;42;(42, 31);n;moving;move_forward
1;42;None;s;waiting;nothing
2;42;(36, 38);s;moving;move_forward
3;42;(24, 6);s;moving;move_forward
4;42;(25, 29);s;moving;move_forward
5;42;None;e;waiting;nothing
6;42;None;w;waiting;nothing
7;42;None;e;ready to depart;nothing
8;42;(20, 38);s;moving;move_forward
9;42;None;n;waiting;nothing
0;43;(41, 31);n;moving;move_forward
1;43;None;s;waiting;nothing
2;43;(37, 38);s;moving;move_right
3;43;(25, 6);s;moving;move_forward
4;43;(26, 29);s;moving;move_forward
5;43;None;e;waiting;nothing
6;43;None;w;waiting;nothing
7;43;None;e;ready to depart;nothing
8;43;(21, 38);s;moving;move_forward
9;43;None;n;waiting;nothing
0;44;(40, 31);n;moving;move_right
1;44;None;s;waiting;nothing
2;44;(37, 37);w;moving;move_forward
3;44;(26, 6);s;moving;move_forward
4;44;(27, 29);s;moving;move_forward
5;44;None;e;waiting;nothing
6;44;None;w;waiting;nothing
7;44;None;e;ready to depart;nothing
8;44;(22, 38);s;moving;move_forward
9;44;None;n;waiting;nothing
0;45;(40, 32);e;moving;move_forward
1;45;None;s;waiting;nothing
2;45;(37, 36);w;moving;move_forward
3;45;(27, 6);s;moving;move_forward
4;45;(28, 29);s;moving;move_forward
5;45;None;e;waiting;nothing
6;45;None;w;waiting;nothing
7;45;None;e;ready to depart;nothing
8;45;(23, 38);s;moving;move_forward
9;45;None;n;waiting;nothing
0;46;(40, 33);e;moving;move_forward
1;46;None;s;waiting;nothing
